page_num,classification,col_count,col_count_flag,col_00,col_01,col_02,col_03,col_04,col_05,col_06,col_00_raw_repr
4,ACCEPTED,7,OK,22-043,RFP,Comprehensive Environmental Consulting Services,2023-04-28,AECOM Canada Ltd.,"$ 998,700.00",Yes,'22-043'
4,ACCEPTED,7,OK,22-043,RFP,Comprehensive Environmental Consulting Services,2023-04-28,Dillon Consulting Limited,N/A,No,'22-043'
4,ACCEPTED,7,OK,22-043,RFP,Comprehensive Environmental Consulting Services,2023-04-28,Stantec Consulting Ltd.,N/A,No,'22-043'
4,ACCEPTED,7,OK,22-139,RFP,Construction of Coquitlam Main No. 4 South Section - Robson Drive to Guildford Way,2023-04-28,Michels Canada Co.,"$ 97,046,248.20",Yes,'22-139'
4,ACCEPTED,7,OK,22-139,RFP,Construction of Coquitlam Main No. 4 South Section - Robson Drive to Guildford Way,2023-04-28,Aecon Infrastructure Management Inc.,N/A,No,'22-139'
4,ACCEPTED,7,OK,23-058,RFP-MA,NWLWWTP Hydraulic Modelling Project,2023-05-05,Associated Engineering (BC) Ltd.,"$ 185,173.00",Yes,'23-058'
4,ACCEPTED,7,OK,23-119,ITQ,Archaeological impact assessment servicesfor Capilano Service Yard Project,2023-05-05,ISL Engineering & Land Services Ltd.,"$ 182,157.00",Yes,'23-119'
4,ACCEPTED,7,OK,23-119,ITQ,Archaeological impact assessment servicesfor Capilano Service Yard Project,2023-05-05,WSP E&I Canada Ltd,N/A,No,'23-119'
4,ACCEPTED,7,OK,22-009,RFP,Supply and Installation of North Road Trunk Sewer No. 2 – Phase 2 (Lougheed Highway to Clarke Road),2023-05-09,Clearway Construction Inc.,"$ 7,947,758.20",Yes,'22-009'
5,ACCEPTED,7,OK,22-009,RFP,Supply and Installation of North Road Trunk Sewer No. 2 – Phase 2 (Lougheed Highway to Clarke Road),2023-05-09,Hall Constructors,N/A,No,'22-009'
5,ACCEPTED,7,OK,22-009,RFP,Supply and Installation of North Road Trunk Sewer No. 2 – Phase 2 (Lougheed Highway to Clarke Road),2023-05-09,B&B Contracting (2012) Ltd.,N/A,No,'22-009'
5,ACCEPTED,7,OK,22-009,RFP,Supply and Installation of North Road Trunk Sewer No. 2 – Phase 2 (Lougheed Highway to Clarke Road),2023-05-09,BEL Contracting,N/A,No,'22-009'
5,ACCEPTED,7,OK,23-030,RFP,TNT Trail Upgrades,2023-05-09,Dream Wizard Events,"$ 75,000.00",Yes,'23-030'
5,ACCEPTED,7,OK,23-030,RFP,TNT Trail Upgrades,2023-05-09,Park Solutions Inc.,N/A,No,'23-030'
5,ACCEPTED,7,OK,23-030,RFP,TNT Trail Upgrades,2023-05-09,Skylark Management Corp.,N/A,No,'23-030'
5,ACCEPTED,7,OK,23-030,RFP,TNT Trail Upgrades,2023-05-09,Rare Earth Recreational Developments Inc,N/A,No,'23-030'
5,ACCEPTED,7,OK,23-026,RFP,EIC Consulting Engineering Services for the Fraser Sewage Area Flow Metering Replacement Project,2023-05-15,MTS Engineering Inc.,"$ 388,437.00",Yes,'23-026'
5,ACCEPTED,7,OK,23-026,RFP,EIC Consulting Engineering Services for the Fraser Sewage Area Flow Metering Replacement Project,2023-05-15,Tetra Tech Canada Inc,N/A,No,'23-026'
5,ACCEPTED,7,OK,23-078,ITT,Improvement for Grouse Mountain Regional Park - Station 2 to 4.5,2023-05-15,Park Solutions Inc.,"$ 122,304.00",Yes,'23-078'
5,ACCEPTED,7,OK,23-078,ITT,Improvement for Grouse Mountain Regional Park - Station 2 to 4.5,2023-05-15,Skylark Management Corp.,"$ 194,454.00",Yes,'23-078'
5,ACCEPTED,7,OK,23-078,ITT,Improvement for Grouse Mountain Regional Park - Station 2 to 4.5,2023-05-15,Rare Earth Recreational Developments Inc,"$ 60,000.00",Yes,'23-078'
5,ACCEPTED,7,OK,23-013,RFP,Solid Waste Management Engagement Services,2023-05-18,Morrison Hershfield,"$ 877,926.00",Yes,'23-013'
5,ACCEPTED,7,OK,23-013,RFP,Solid Waste Management Engagement Services,2023-05-18,ACI Argyle Communications Inc.,N/A,No,'23-013'
5,ACCEPTED,7,OK,23-013,RFP,Solid Waste Management Engagement Services,2023-05-18,Tetra Tech Canada Inc.,N/A,No,'23-013'
5,ACCEPTED,7,OK,23-013,RFP,Solid Waste Management Engagement Services,2023-05-18,Stantec Consulting Ltd.,N/A,No,'23-013'
5,ACCEPTED,7,OK,22-134,RFSQ,Fairness Monitoring Services for IIWWTP Program,2023-05-24,Miller Thomson LLP,"$ 165,300.00",Yes,'22-134'
5,ACCEPTED,7,OK,22-134,RFSQ,Fairness Monitoring Services for IIWWTP Program,2023-05-24,Lakeland Consulting Inc,N/A,No,'22-134'
5,ACCEPTED,7,OK,22-134,RFSQ,Fairness Monitoring Services for IIWWTP Program,2023-05-24,P1 Consulting Inc.,N/A,No,'22-134'
5,ACCEPTED,7,OK,22-134,RFSQ,Fairness Monitoring Services for IIWWTP Program,2023-05-24,Robinson Global Management,N/A,No,'22-134'
5,ACCEPTED,7,OK,22-134,RFSQ,Fairness Monitoring Services for IIWWTP Program,2023-05-24,MNP LLP,N/A,No,'22-134'
5,ACCEPTED,7,OK,22-530,ITQ,Archaeological Services for the Stoney Creek Sanitary Trunk Sewer Upgrade,2023-05-24,WSP Canada Inc.,"$ 135,471.00",Yes,'22-530'
5,ACCEPTED,7,OK,23-174,SS/NOIC,Engineering Consulting Services for the Cariboo Dam Structural Repairs,2023-05-25,KLOHN CRIPPEN BERGER LTD,"$ 77,938.58",Yes,'23-174'
5,ACCEPTED,7,OK,22-363,RFP,Consulting Engineering Services for Highbury Interceptor Relocation Study,2023-05-26,Jacobs Consultancy Canada Inc,"$ 410,729.00",Yes,'22-363'
5,ACCEPTED,7,OK,22-363,RFP,Consulting Engineering Services for Highbury Interceptor Relocation Study,2023-05-26,Associated Engineering (B.C.) Ltd.,N/A,No,'22-363'
5,ACCEPTED,7,OK,22-363,RFP,Consulting Engineering Services for Highbury Interceptor Relocation Study,2023-05-26,AECOM Canada Ltd.,N/A,No,'22-363'
5,ACCEPTED,7,OK,22-318,RFP,Supply and Delivery of Dry Polymer to Wastewater Treatment Plants,2023-06-01,Solenis LLC,"$ 7,956,000.00",Yes,'22-318'
5,ACCEPTED,7,OK,22-318,RFP,Supply and Delivery of Dry Polymer to Wastewater Treatment Plants,2023-06-01,Brenntag Canada Inc.,N/A,No,'22-318'
5,ACCEPTED,7,OK,22-379,RFP,Supply and Delivery of Liquid Polymer to Northwest Langley Wastewater Treatment Plant,2023-06-01,Brenntag Canada Inc.,"$ 452,600.00",Yes,'22-379'
5,ACCEPTED,7,OK,22-379,RFP,Supply and Delivery of Liquid Polymer to Northwest Langley Wastewater Treatment Plant,2023-06-01,SLS Chemical Inc.,N/A,No,'22-379'
5,ACCEPTED,7,OK,22-379,RFP,Supply and Delivery of Liquid Polymer to Northwest Langley Wastewater Treatment Plant,2023-06-01,Solenic,N/A,No,'22-379'
5,ACCEPTED,7,OK,22-435,RFP,LIWWTP Blower Building ICS I/O Upgrade Project Engineering Services,2023-06-01,Wood Canada Limited,"$ 554,340.00",Yes,'22-435'
5,ACCEPTED,7,OK,22-435,RFP,LIWWTP Blower Building ICS I/O Upgrade Project Engineering Services,2023-06-01,"Magna IV Engineering, Inc.",N/A,No,'22-435'
5,ACCEPTED,7,OK,22-435,RFP,LIWWTP Blower Building ICS I/O Upgrade Project Engineering Services,2023-06-01,Stantec Consulting Ltd.,N/A,No,'22-435'
5,ACCEPTED,7,OK,22-435,RFP,LIWWTP Blower Building ICS I/O Upgrade Project Engineering Services,2023-06-01,Tetra Tech,N/A,No,'22-435'
5,ACCEPTED,7,OK,22-495,RFP,LIWWTP office Trailer Purchase and Installation,2023-06-06,Fort Modular Inc.,"$ 109,043.00",Yes,'22-495'
5,ACCEPTED,7,OK,22-495,RFP,LIWWTP office Trailer Purchase and Installation,2023-06-06,ATCO Structures and Logistics Ltd.,N/A,No,'22-495'
5,ACCEPTED,7,OK,23-034,RFP,Residential Property Management Services for Regional Parks,2023-06-06,Alwynds Property Management & Real Estate Services Ltd.,"$ 190,800.00",Yes,'23-034'
5,ACCEPTED,7,OK,23-221,SS/NOIC,Analyzing Potential Financial Room for Increased/Additional Regional DCC's,2023-06-08,Coriolis Consulting Corp.,"$ 136,500.00",Yes,'23-221'
5,ACCEPTED,7,OK,21-479,RFQ,"Design, Fabricate/Supply, Commission and Provide Support During Operation of a Membrane Bioreactor Pilot System for the Iona Island Wastewater Treatment Plant Projects",2023-06-13,SUEZ Water Technologies & Solutions Canada,"$ 2,388,420.00",Yes,'21-479'
5,ACCEPTED,7,OK,21-479,RFQ,"Design, Fabricate/Supply, Commission and Provide Support During Operation of a Membrane Bioreactor Pilot System for the Iona Island Wastewater Treatment Plant Projects",2023-06-13,Bi Pure Water (Canada) Inc.,N/A,No,'21-479'
5,ACCEPTED,7,OK,21-479,RFQ,"Design, Fabricate/Supply, Commission and Provide Support During Operation of a Membrane Bioreactor Pilot System for the Iona Island Wastewater Treatment Plant Projects",2023-06-13,Veolia Water Technologies & Solution Canada,N/A,No,'21-479'
6,ACCEPTED,7,OK,21-479,RFQ,"Design, Fabricate/Supply, Commission and Provide Support During Operation of a Membrane Bioreactor Pilot System for the Iona Island Wastewater Treatment Plant Projects",2023-06-13,ECOfluid Systems Inc.,N/A,No,'21-479'
6,ACCEPTED,7,OK,21-479,RFQ,"Design, Fabricate/Supply, Commission and Provide Support During Operation of a Membrane Bioreactor Pilot System for the Iona Island Wastewater Treatment Plant Projects",2023-06-13,Access Welding & Coating Inspections Ltd.,N/A,No,'21-479'
6,ACCEPTED,7,OK,21-479,RFQ,"Design, Fabricate/Supply, Commission and Provide Support During Operation of a Membrane Bioreactor Pilot System for the Iona Island Wastewater Treatment Plant Projects",2023-06-13,Fibracast Ltd,N/A,No,'21-479'
6,ACCEPTED,7,OK,21-480,RFQ,"Design, Fabricate/Supply, Commission and Provide Support During Operation of an Aerobic Granular Sludge Pilot System for the Iona Island Wastewater Treatment Plant Projects",2023-06-13,Aqua-Aerobic Systems Inc.,"$ 3,952,429.00",Yes,'21-480'
6,ACCEPTED,7,OK,21-480,RFQ,"Design, Fabricate/Supply, Commission and Provide Support During Operation of an Aerobic Granular Sludge Pilot System for the Iona Island Wastewater Treatment Plant Projects",2023-06-13,Access Welding & Coating Inspections Ltd.,N/A,No,'21-480'
6,ACCEPTED,7,OK,23-181,SS/NOIC,Vancouver Landfill Financial Analysis,2023-06-14,PricewaterhouseCoopers LLP,"$ 130,000.00",Yes,'23-181'
6,ACCEPTED,7,OK,22-381,RFP,Hydrological Models for the Capilano and Seymour Watersheds,2023-06-16,"DHI Water & Environment, Inc.","$ 535,860.00",Yes,'22-381'
6,ACCEPTED,7,OK,22-381,RFP,Hydrological Models for the Capilano and Seymour Watersheds,2023-06-16,GHD Limited,N/A,No,'22-381'
6,ACCEPTED,7,OK,22-381,RFP,Hydrological Models for the Capilano and Seymour Watersheds,2023-06-16,Millennium EMS Solutions Ltd.,N/A,No,'22-381'
6,ACCEPTED,7,OK,22-381,RFP,Hydrological Models for the Capilano and Seymour Watersheds,2023-06-16,Northwest Hydraulic Consultants Ltd.,N/A,No,'22-381'
6,ACCEPTED,7,OK,22-381,RFP,Hydrological Models for the Capilano and Seymour Watersheds,2023-06-16,Kerr Wood Leidal Associates Limited,N/A,No,'22-381'
6,ACCEPTED,7,OK,23-060,RFQ,Metro Vancouver School and Youth Leadership Program Consulting Services,2023-06-19,Syncollab Strategies,"$ 500,000.00",Yes,'23-060'
6,ACCEPTED,7,OK,23-060,RFQ,Metro Vancouver School and Youth Leadership Program Consulting Services,2023-06-19,The Students Commission of Canada,,Yes,'23-060'
6,ACCEPTED,7,OK,23-060,RFQ,Metro Vancouver School and Youth Leadership Program Consulting Services,2023-06-19,"Modus Planning, Design & Engagement Inc.",,Yes,'23-060'
6,ACCEPTED,7,OK,23-060,RFQ,Metro Vancouver School and Youth Leadership Program Consulting Services,2023-06-19,CityHive Youth Engagement Society,,Yes,'23-060'
6,ACCEPTED,7,OK,23-060,RFQ,Metro Vancouver School and Youth Leadership Program Consulting Services,2023-06-19,Laura Bamsey Consulting,,Yes,'23-060'
6,ACCEPTED,7,OK,23-101,RFP,Consulting Services for Drinking Water Supply/Demand Planning Tools,2023-06-19,KERR WOOD LEIDAL ASSOCIATES LTD.,"$ 92,760.00",Yes,'23-101'
6,ACCEPTED,7,OK,23-161,RFP,Alpine Lake & Rice Lake Dams Public Safety Assessment,2023-06-19,Hatch Ltd.,"$ 152,000.00",Yes,'23-161'
6,ACCEPTED,7,OK,23-079,RFSQ,Feasibility Study for Producing Green Hydrogen in the Lulu Island Wastewater Treatment Plant,2023-06-20,GHD Limited,"$ 77,725.00",Yes,'23-079'
6,ACCEPTED,7,OK,23-079,RFSQ,Feasibility Study for Producing Green Hydrogen in the Lulu Island Wastewater Treatment Plant,2023-06-20,Black & Veatch Canada Company,N/A,No,'23-079'
6,ACCEPTED,7,OK,23-079,RFSQ,Feasibility Study for Producing Green Hydrogen in the Lulu Island Wastewater Treatment Plant,2023-06-20,WSP Canada Inc.,N/A,No,'23-079'
6,ACCEPTED,7,OK,23-079,RFSQ,Feasibility Study for Producing Green Hydrogen in the Lulu Island Wastewater Treatment Plant,2023-06-20,DNV Canada Ltd.,N/A,No,'23-079'
6,ACCEPTED,7,OK,23-079,RFSQ,Feasibility Study for Producing Green Hydrogen in the Lulu Island Wastewater Treatment Plant,2023-06-20,Sacré-Davey Engineering Inc.,N/A,No,'23-079'
6,ACCEPTED,7,OK,23-087,ITT,Graded Aggregate Seal Coat Surfacing - Seymour Mainline - Lower Seymour Conservation Reserve,2023-06-27,Shades Tankers (1976) Ltd,"$ 132,825.00",Yes,'23-087'
6,ACCEPTED,7,OK,23-238,SS/NOIC,North Shore WWTP Project - Cost Estimation Services,2023-06-30,Excel Advisory Services Ltd,"$ 500,000.00",Yes,'23-238'
6,ACCEPTED,7,OK,23-246,SS/NOIC,Archaeological Assessment Services,2023-06-30,Brown & Oakes Archaeology,"$ 97,720.00",Yes,'23-246'
6,ACCEPTED,7,OK,22-361,RFP,Construction Management of Coquitlam Main No. 4 (COQ4) South Section,2023-07-04,Stantec Consulting Ltd.,"$ 9,561,410.00",Yes,'22-361'
6,ACCEPTED,7,OK,22-361,RFP,Construction Management of Coquitlam Main No. 4 (COQ4) South Section,2023-07-04,PMA Project Controls Canada ULC,N/A,No,'22-361'
6,ACCEPTED,7,OK,22-361,RFP,Construction Management of Coquitlam Main No. 4 (COQ4) South Section,2023-07-04,RAM Engineering Ltd.,N/A,No,'22-361'
6,ACCEPTED,7,OK,21-481,RFQ,"Design, Fabricate/Supply, Commission and Provide Support During Operation of a Cloth Media Filtration Pilot System for the Iona Island Wastewater Treatment Plant Projects",2023-07-07,Aqua-Aerobic Systems Inc.,"$ 612,027.00",Yes,'21-481'
6,ACCEPTED,7,OK,21-481,RFQ,"Design, Fabricate/Supply, Commission and Provide Support During Operation of a Cloth Media Filtration Pilot System for the Iona Island Wastewater Treatment Plant Projects",2023-07-07,Veolia Water Technologies Canada Inc.,N/A,No,'21-481'
6,ACCEPTED,7,OK,23-127,ITQ,Archeological Impact Assessment for Water Instrumentation Installation Project,2023-07-07,ISL Engineering and Land Services Ltd.,"$ 216,849.00",Yes,'23-127'
6,ACCEPTED,7,OK,23-127,ITQ,Archeological Impact Assessment for Water Instrumentation Installation Project,2023-07-07,Kleanza Consulting Ltd,N/A,No,'23-127'
6,ACCEPTED,7,OK,22-186,RFP,Municipal Solid Waste Contingency Disposal Services,2023-07-10,Waste Mangement Canada,"$ 44,100,000.00",Yes,'22-186'
6,ACCEPTED,7,OK,22-186,RFP,Municipal Solid Waste Contingency Disposal Services,2023-07-10,Republic Services,"$ 40,650,000.00",Yes,'22-186'
6,ACCEPTED,7,OK,22-186,RFP,Municipal Solid Waste Contingency Disposal Services,2023-07-10,GFL Environmental Inc.,"$ 43,030,000.00",Yes,'22-186'
7,ACCEPTED,7,OK,22-357,RFP,Consulting Engineering Services for Outfall Rehabilitation at Iona Island Wastewater Treatment Plant,2023-07-10,CDM Smith Canada ULC,"$ 2,589,609.00",Yes,'22-357'
7,ACCEPTED,7,OK,22-357,RFP,Consulting Engineering Services for Outfall Rehabilitation at Iona Island Wastewater Treatment Plant,2023-07-10,WSP Canada Inc.,N/A,No,'22-357'
7,ACCEPTED,7,OK,22-402,RFP,Consulting Engineering Services for the New Westminster Interceptor West Branch (NWW) and Columbia Extension (NWX) Rehabilitation Project,2023-07-10,Jacobs Consultancy Canada Inc.,"$ 967,647.00",Yes,'22-402'
7,ACCEPTED,7,OK,22-402,RFP,Consulting Engineering Services for the New Westminster Interceptor West Branch (NWW) and Columbia Extension (NWX) Rehabilitation Project,2023-07-10,Stantec Consulting Ltd.,N/A,No,'22-402'
7,ACCEPTED,7,OK,22-482,RFP,Engineering and Construction Administration Services - Recycling Depots at the Langley and North Surrey Recycling and Waste Centers,2023-07-10,Morrison Hershfield Limited,"$ 1,808,435.00",Yes,'22-482'
7,ACCEPTED,7,OK,22-482,RFP,Engineering and Construction Administration Services - Recycling Depots at the Langley and North Surrey Recycling and Waste Centers,2023-07-10,HDR Corporation,N/A,No,'22-482'
7,ACCEPTED,7,OK,22-482,RFP,Engineering and Construction Administration Services - Recycling Depots at the Langley and North Surrey Recycling and Waste Centers,2023-07-10,GHD Limited,N/A,No,'22-482'
7,ACCEPTED,7,OK,23-145,ITT,Contractor for Flooring Replacement,2023-07-12,Tip Top Carpets Ltd,"$ 122,171.42",Yes,'23-145'
7,ACCEPTED,7,OK,23-145,ITT,Contractor for Flooring Replacement,2023-07-12,Bestway Flooring,N/A,No,'23-145'
7,ACCEPTED,7,OK,23-145,ITT,Contractor for Flooring Replacement,2023-07-12,Emin’s Renovation,N/A,No,'23-145'
7,ACCEPTED,7,OK,23-145,ITT,Contractor for Flooring Replacement,2023-07-12,Vancouver Mobile Flooring,N/A,No,'23-145'
7,ACCEPTED,7,OK,23-170,RFP,Marine Sediment Effects Surveys – Evaluation of Program Frequency Reduction,2023-07-17,LGL Limited,"$ 105,810.00",Yes,'23-170'
7,ACCEPTED,7,OK,23-170,RFP,Marine Sediment Effects Surveys – Evaluation of Program Frequency Reduction,2023-07-17,GreatPacific Consutling Ltd,N/A,No,'23-170'
7,ACCEPTED,7,OK,23-170,RFP,Marine Sediment Effects Surveys – Evaluation of Program Frequency Reduction,2023-07-17,Dynamic Ocean Consulting Ltd,N/A,No,'23-170'
7,ACCEPTED,7,OK,23-179,ITT,Construction Services for Perimeter Trail - Segment C,2023-07-18,Nations First Contracting,"$ 282,765.00",Yes,'23-179'
7,ACCEPTED,7,OK,23-179,ITT,Construction Services for Perimeter Trail - Segment C,2023-07-18,Capital Green Landscapes Ltd,N/A,No,'23-179'
7,ACCEPTED,7,OK,23-179,ITT,Construction Services for Perimeter Trail - Segment C,2023-07-18,Howard Wilson Construction Ltd.,N/A,No,'23-179'
7,ACCEPTED,7,OK,23-179,ITT,Construction Services for Perimeter Trail - Segment C,2023-07-18,New Rhodes Construction Inc.,N/A,No,'23-179'
7,ACCEPTED,7,OK,23-179,ITT,Construction Services for Perimeter Trail - Segment C,2023-07-18,Valleyside Contracting Services,N/A,No,'23-179'
7,ACCEPTED,7,OK,23-179,ITT,Construction Services for Perimeter Trail - Segment C,2023-07-18,JS FERGUSON CONSTRUCTION INC,N/A,No,'23-179'
7,ACCEPTED,7,OK,23-179,ITT,Construction Services for Perimeter Trail - Segment C,2023-07-18,Skylark Management Corp.,N/A,No,'23-179'
7,ACCEPTED,7,OK,23-179,ITT,Construction Services for Perimeter Trail - Segment C,2023-07-18,Roberds Excavating Ltd,N/A,No,'23-179'
7,ACCEPTED,7,OK,23-179,ITT,Construction Services for Perimeter Trail - Segment C,2023-07-18,Graywood Construction Ltd,N/A,No,'23-179'
7,ACCEPTED,7,OK,23-093,RFP,Cleveland Dam Safety Review,2023-07-21,Hatch Inc.,"$ 116,655.00",Yes,'23-093'
7,ACCEPTED,7,OK,23-093,RFP,Cleveland Dam Safety Review,2023-07-21,Kontzamanis Graumann Smith MacMillan Inc.,N/A,No,'23-093'
7,ACCEPTED,7,OK,23-093,RFP,Cleveland Dam Safety Review,2023-07-21,WSP Canada Inc.,N/A,No,'23-093'
7,ACCEPTED,7,OK,23-093,RFP,Cleveland Dam Safety Review,2023-07-21,Stantec Consulting Ltd.,N/A,No,'23-093'
7,ACCEPTED,7,OK,23-154,ITT,Cammidge House Reroofing,2023-07-21,Penfolds Roofing Inc.,"$ 91,625.00",Yes,'23-154'
7,ACCEPTED,7,OK,23-154,ITT,Cammidge House Reroofing,2023-07-21,Absolute Roof Solutions Inc.,N/A,No,'23-154'
7,ACCEPTED,7,OK,23-154,ITT,Cammidge House Reroofing,2023-07-21,BOLLMAN ROOFING & SHEET METAL LTD,N/A,No,'23-154'
7,ACCEPTED,7,OK,23-154,ITT,Cammidge House Reroofing,2023-07-21,Langley Roofing Co. Ltd,N/A,No,'23-154'
7,ACCEPTED,7,OK,23-115,RFP,Consulting Services for Cloverdale Pump Station Stage 1 Upgrade Project,2023-07-25,Kerr Wood Leidal Associates Ltd.,"$ 214,610.00",Yes,'23-115'
7,ACCEPTED,7,OK,23-115,RFP,Consulting Services for Cloverdale Pump Station Stage 1 Upgrade Project,2023-07-25,AECOM Canada Ltd,N/A,No,'23-115'
7,ACCEPTED,7,OK,23-115,RFP,Consulting Services for Cloverdale Pump Station Stage 1 Upgrade Project,2023-07-25,Parsons Inc,N/A,No,'23-115'
7,ACCEPTED,7,OK,23-115,RFP,Consulting Services for Cloverdale Pump Station Stage 1 Upgrade Project,2023-07-25,Stantec Consulting Ltd,N/A,No,'23-115'
7,ACCEPTED,7,OK,23-115,RFP,Consulting Services for Cloverdale Pump Station Stage 1 Upgrade Project,2023-07-25,WSP Canada Ltd.,N/A,No,'23-115'
7,ACCEPTED,7,OK,23-204,RFP,Professional Consulting Services for Project Management Standards Development,2023-07-26,Deloitte LLP,"$ 236,637.00",Yes,'23-204'
7,ACCEPTED,7,OK,23-204,RFP,Professional Consulting Services for Project Management Standards Development,2023-07-26,KPMG LLP,N/A,No,'23-204'
7,ACCEPTED,7,OK,23-172,SS/NOIC,Weight Scale Maintenance Service Contract,2023-07-27,Mettler Toledo Inc.,"$ 420,604.12",Yes,'23-172'
7,ACCEPTED,7,OK,22-304,RFQ,"Consulting Services – Design, Construction and Post Construction Services for Seymour and Capilano Dam Safety Booms",2023-07-28,Klohn Crippen Berger Ltd.,"$ 179,982.00",Yes,'22-304'
7,ACCEPTED,7,OK,22-304,RFQ,"Consulting Services – Design, Construction and Post Construction Services for Seymour and Capilano Dam Safety Booms",2023-07-28,WSP Canada Inc.,N/A,No,'22-304'
7,ACCEPTED,7,OK,23-185,RFP,Competitive Analysis of Metro Vancouver's Tech Sector,2023-07-31,KPMG LLP,"$ 89,440.00",Yes,'23-185'
7,ACCEPTED,7,OK,23-185,RFP,Competitive Analysis of Metro Vancouver's Tech Sector,2023-07-31,Deloitte,N/A,No,'23-185'
7,ACCEPTED,7,OK,23-185,RFP,Competitive Analysis of Metro Vancouver's Tech Sector,2023-07-31,Ernst & Young LLP,N/A,No,'23-185'
7,ACCEPTED,7,OK,23-288,SS/NOIC,Cleveland Dam Upper Outlet Slide Gates & Conduit Inspection,2023-08-01,Klohn Crippen Berger Ltd.,"$ 97,990.00",Yes,'23-288'
8,ACCEPTED,7,OK,22-310,ITT,"Supply, Delivery and Installation of a Genset at Chilco Pump Station",2023-08-02,Regehr Contracting Ltd.,"$ 693,000.00",Yes,'22-310'
8,ACCEPTED,7,OK,22-439,RFP,"Prime Consulting for Geotechnical, Environmental and Other Engineering Services for Central Park Main No. 2 – 10th Avenue to Westburnco",2023-08-02,Tetra Tech,"$ 985,342.00",Yes,'22-439'
8,ACCEPTED,7,OK,22-439,RFP,"Prime Consulting for Geotechnical, Environmental and Other Engineering Services for Central Park Main No. 2 – 10th Avenue to Westburnco",2023-08-02,WSP Canada Inc.,N/A,No,'22-439'
8,ACCEPTED,7,OK,23-100,ITT,Capilano Raw Water Pump Station and Westburnco Pump Station Temporary Back Up Power,2023-08-02,NAC Constructors Ltd.,"$ 10,749,738.00",Yes,'23-100'
8,ACCEPTED,7,OK,23-100,ITT,Capilano Raw Water Pump Station and Westburnco Pump Station Temporary Back Up Power,2023-08-02,Bennett Mechanical Installations (2001) Ltd,N/A,No,'23-100'
8,ACCEPTED,7,OK,23-100,ITT,Capilano Raw Water Pump Station and Westburnco Pump Station Temporary Back Up Power,2023-08-02,Tritech Group Ltd.,N/A,No,'23-100'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,ITBlueprint Solutions Inc.,"$ 115,634.50",Yes,'23-062'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,IOSecure,N/A,No,'23-062'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,Turning Point,N/A,No,'23-062'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,GlassHouse Systems Inc.,N/A,No,'23-062'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,Siemens Canada Ltd.,N/A,No,'23-062'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,KLOUDIFIED INTERNET SERVICES INC.,N/A,No,'23-062'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,Ignite Alliance Corp. dba Ignite Technology,N/A,No,'23-062'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,L42 Solutions Ltd.,N/A,No,'23-062'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,CDW Canada Corp.,N/A,No,'23-062'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,"Electrep, Inc.",N/A,No,'23-062'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,Manufacturers Automation Inc.,N/A,No,'23-062'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,Clutch Solutions CA Inc,N/A,No,'23-062'
8,ACCEPTED,7,OK,23-062,RFP,Supply and Delivery of Network Switches,2023-08-03,X10 NETWORKS,N/A,No,'23-062'
8,ACCEPTED,7,OK,23-148,RFP,Rental of Centrifuge Equipment for the Hydrothermal Liquefaction (HTL) Plant at Annacis Island Wastewater Treatment Plant (AIWWTP),2023-08-03,Archer Separation Inc.,"$ 201,582.00",Yes,'23-148'
8,ACCEPTED,7,OK,23-148,RFP,Rental of Centrifuge Equipment for the Hydrothermal Liquefaction (HTL) Plant at Annacis Island Wastewater Treatment Plant (AIWWTP),2023-08-03,DRYCAKE,N/A,No,'23-148'
8,ACCEPTED,7,OK,23-148,RFP,Rental of Centrifuge Equipment for the Hydrothermal Liquefaction (HTL) Plant at Annacis Island Wastewater Treatment Plant (AIWWTP),2023-08-03,ANDRITZ SEPARATION TECHNOLOGIES INC.,N/A,No,'23-148'
8,ACCEPTED,7,OK,22-177,RFP,Group Insurance Benefits - Metro Vancouver,2023-08-04,Desjardins Financial Security Life Assurance Company,"$ 13,287,000.00",Yes,'22-177'
8,ACCEPTED,7,OK,22-177,RFP,Group Insurance Benefits - Metro Vancouver,2023-08-04,Canada Life,N/A,No,'22-177'
8,ACCEPTED,7,OK,22-177,RFP,Group Insurance Benefits - Metro Vancouver,2023-08-04,Pacific Blue Cross,N/A,No,'22-177'
